employee_id,effective_date,change_type,old_department,new_department,old_sub_department,new_sub_department,old_job_level,new_job_level,old_job_title,new_job_title,old_manager_id,new_manager_id
joliver@justkaizen.com,11/28/2023,Promotion,Engineering,Engineering,Infrastructure,Infrastructure,P1,P2,Associate Infrastructure Engineer,Infrastructure Engineer,jadkins2@justkaizen.com,jadkins2@justkaizen.com
cspears@justkaizen.com,05/20/2020,Hire,,Engineering,,Security,,P2,,Security Engineer,,sjones2@justkaizen.com
scherry@justkaizen.com,01/27/2022,Hire,,Engineering,,Infrastructure,,P1,,Associate Infrastructure Engineer,,cfoster@justkaizen.com
rkeith@justkaizen.com,12/27/2022,Hire,,Engineering,,Platform,,P3,,Senior Software Engineer,,jcosta@justkaizen.com
adoyle@justkaizen.com,08/16/2022,Hire,,Engineering,,Platform,,P2,,Software Engineer,,jsilva@justkaizen.com
adoyle@justkaizen.com,05/18/2023,Promotion,Engineering,Engineering,Platform,Platform,P1,P2,Associate Software Engineer,Software Engineer,jsilva@justkaizen.com,jsilva@justkaizen.com
ggalvan@justkaizen.com,02/22/2020,Hire,,Engineering,,Platform,,P3,,Senior Software Engineer,,cpierce@justkaizen.com
rshields@justkaizen.com,03/10/2023,Hire,,Engineering,,Infrastructure,,P3,,Senior Infrastructure Engineer,,jmorris@justkaizen.com
radams@justkaizen.com,03/26/2022,Hire,,Engineering,,Platform,,P1,,Associate Software Engineer,,jcallahan@justkaizen.com
rrodriguez@justkaizen.com,12/18/2021,Hire,,Engineering,,Platform,,P2,,Software Engineer,,rshields@justkaizen.com
sgarrison@justkaizen.com,07/15/2020,Hire,,Engineering,,AI/ML,,P3,,Senior AI/ML Engineer,,tromero@justkaizen.com
sgarrison@justkaizen.com,12/07/2022,Promotion,Engineering,Engineering,AI/ML,AI/ML,P2,P3,AI/ML Engineer,Senior AI/ML Engineer,tromero@justkaizen.com,tromero@justkaizen.com
dvelasquez@justkaizen.com,05/08/2022,Hire,,Engineering,,Data Engineering,,P2,,Data Engineer,,jsilva@justkaizen.com
jtorres@justkaizen.com,12/04/2022,Hire,,Engineering,,Platform,,P1,,Associate Software Engineer,,zsantos@justkaizen.com
rperez@justkaizen.com,05/02/2024,Hire,,Engineering,,Platform,,P3,,Senior Software Engineer,,kchang@justkaizen.com
alee@justkaizen.com,01/07/2022,Hire,,Engineering,,Data Engineering,,P2,,Data Engineer,,zhuff@justkaizen.com
alee@justkaizen.com,08/20/2023,Promotion,Engineering,Engineering,Data Engineering,Data Engineering,P1,P2,Associate Data Engineer,Data Engineer,zhuff@justkaizen.com,zhuff@justkaizen.com
glin@justkaizen.com,07/07/2022,Hire,,Engineering,,QA,,P2,,QA Engineer,,smartin@justkaizen.com
glin@justkaizen.com,11/08/2023,Promotion,Engineering,Engineering,QA,QA,P1,P2,Associate QA Engineer,QA Engineer,smartin@justkaizen.com,smartin@justkaizen.com
wramirez@justkaizen.com,10/27/2020,Hire,,Engineering,,Infrastructure,,P3,,Senior Infrastructure Engineer,,bwalker2@justkaizen.com
mross@justkaizen.com,09/16/2024,Hire,,Engineering,,Data Engineering,,P3,,Senior Data Engineer,,kchang@justkaizen.com
wherrera@justkaizen.com,11/24/2021,Hire,,Engineering,,AI/ML,,P1,,Associate AI/ML Engineer,,cwhitehead@justkaizen.com
swilson@justkaizen.com,04/15/2022,Hire,,Engineering,,DevOps & SRE,,P1,,Associate Site Reliability Engineer,,smanning@justkaizen.com
wwhite@justkaizen.com,12/23/2020,Hire,,Engineering,,QA,,P2,,QA Engineer,,croberts@justkaizen.com
wwhite@justkaizen.com,09/23/2021,Promotion,Engineering,Engineering,QA,QA,P1,P2,Associate QA Engineer,QA Engineer,croberts@justkaizen.com,croberts@justkaizen.com
tbaker@justkaizen.com,06/08/2022,Hire,,Engineering,,Platform,,P2,,Software Engineer,,jmckay@justkaizen.com
bhamilton@justkaizen.com,01/06/2020,Hire,,Engineering,,Platform,,P2,,Software Engineer,,swarner@justkaizen.com
bhamilton@justkaizen.com,07/30/2022,Promotion,Engineering,Engineering,Platform,Platform,P1,P2,Associate Software Engineer,Software Engineer,swarner@justkaizen.com,swarner@justkaizen.com
nedwards@justkaizen.com,03/27/2023,Hire,,Engineering,,Developer Experience,,P3,,Senior DevEx Engineer,,mlyons@justkaizen.com
ldixon@justkaizen.com,01/16/2020,Hire,,Engineering,,AI/ML,,P3,,Senior AI/ML Engineer,,bwalker2@justkaizen.com
jray@justkaizen.com,02/10/2025,Hire,,Engineering,,Infrastructure,,P3,,Senior Infrastructure Engineer,,vsandoval@justkaizen.com
dfletcher@justkaizen.com,07/08/2021,Hire,,Engineering,,QA,,P1,,Associate QA Engineer,,gshelton@justkaizen.com
afrost@justkaizen.com,01/23/2022,Hire,,Engineering,,Platform,,P2,,Software Engineer,,ccollins@justkaizen.com
kball@justkaizen.com,04/01/2024,Hire,,Engineering,,AI/ML,,P2,,AI/ML Engineer,,jmorgan@justkaizen.com
plambert@justkaizen.com,08/03/2023,Hire,,Engineering,,Platform,,P3,,Senior Software Engineer,,crobinson@justkaizen.com
jjones@justkaizen.com,10/20/2022,Hire,,Engineering,,Platform,,P2,,Software Engineer,,mross@justkaizen.com
erivera@justkaizen.com,01/24/2022,Hire,,Engineering,,Infrastructure,,P1,,Associate Infrastructure Engineer,,tbaker@justkaizen.com
echarles@justkaizen.com,06/16/2024,Hire,,Engineering,,Security,,P2,,Security Engineer,,sedwards@justkaizen.com
jevans@justkaizen.com,10/30/2022,Hire,,Engineering,,Developer Experience,,P2,,DevEx Engineer,,jray@justkaizen.com
eortiz@justkaizen.com,05/06/2022,Hire,,Engineering,,AI/ML,,P2,,AI/ML Engineer,,jmorgan@justkaizen.com
jphillips@justkaizen.com,01/01/2024,Hire,,Engineering,,Platform,,P2,,Software Engineer,,rperez@justkaizen.com
cfisher@justkaizen.com,05/02/2021,Hire,,Engineering,,Developer Experience,,P3,,Senior DevEx Engineer,,ahayes@justkaizen.com
tbyrd@justkaizen.com,09/23/2024,Hire,,Engineering,,Data Engineering,,P2,,Data Engineer,,ldixon@justkaizen.com
sgilbert@justkaizen.com,09/16/2022,Hire,,Engineering,,Data Engineering,,P3,,Senior Data Engineer,,rreed@justkaizen.com
sgilbert@justkaizen.com,12/21/2023,Promotion,Engineering,Engineering,Data Engineering,Data Engineering,P2,P3,Data Engineer,Senior Data Engineer,rreed@justkaizen.com,rreed@justkaizen.com
ekelley@justkaizen.com,03/08/2022,Hire,,Engineering,,Data Engineering,,P2,,Data Engineer,,plambert@justkaizen.com
amitchell@justkaizen.com,06/17/2023,Hire,,Engineering,,Security,,P1,,Associate Security Engineer,,bleonard@justkaizen.com
jcarpenter@justkaizen.com,10/27/2023,Hire,,Engineering,,AI/ML,,P3,,Senior AI/ML Engineer,,jmorris@justkaizen.com
dmarshall@justkaizen.com,07/02/2020,Hire,,Engineering,,Security,,P3,,Senior Security Engineer,,pcarroll@justkaizen.com
jlewis3@justkaizen.com,03/21/2020,Hire,,Engineering,,Data Engineering,,P3,,Senior Data Engineer,,mpoole@justkaizen.com
jsantana@justkaizen.com,06/17/2021,Hire,,Engineering,,DevOps & SRE,,P3,,Senior Site Reliability Engineer,,swhite@justkaizen.com
ljackson@justkaizen.com,01/02/2025,Hire,,Engineering,,AI/ML,,P3,,Senior AI/ML Engineer,,jcosta@justkaizen.com
arobertson@justkaizen.com,02/22/2020,Hire,,Engineering,,Platform,,P1,,Associate Software Engineer,,bburton@justkaizen.com
mrogers@justkaizen.com,01/09/2025,Hire,,Engineering,,Data Engineering,,P2,,Data Engineer,,cmoran@justkaizen.com
spotter@justkaizen.com,01/13/2025,Hire,,Engineering,,Platform,,P2,,Software Engineer,,sgilbert@justkaizen.com
mwalker@justkaizen.com,06/18/2024,Hire,,Engineering,,Platform,,P2,,Software Engineer,,jclark2@justkaizen.com
cjohnson@justkaizen.com,08/07/2021,Hire,,Engineering,,QA,,P1,,Associate QA Engineer,,ssuarez@justkaizen.com
dalvarez@justkaizen.com,01/18/2022,Hire,,Engineering,,AI/ML,,P2,,AI/ML Engineer,,jmckay@justkaizen.com
sjones2@justkaizen.com,02/01/2022,Hire,,Engineering,,QA,,P3,,Senior QA Engineer,,jstephens@justkaizen.com
jsoto@justkaizen.com,05/07/2024,Hire,,Engineering,,AI/ML,,P2,,AI/ML Engineer,,agonzalez@justkaizen.com
chorton@justkaizen.com,07/02/2024,Hire,,Engineering,,DevOps & SRE,,P3,,Senior Site Reliability Engineer,,khall@justkaizen.com
jsanchez@justkaizen.com,04/23/2021,Hire,,Engineering,,Infrastructure,,P2,,Infrastructure Engineer,,rkeith@justkaizen.com
msmith2@justkaizen.com,07/03/2022,Hire,,Engineering,,AI/ML,,P2,,AI/ML Engineer,,wriley@justkaizen.com
pcarrillo@justkaizen.com,05/17/2022,Hire,,Engineering,,Platform,,P3,,Senior Software Engineer,,nmalone@justkaizen.com
pcarrillo@justkaizen.com,07/06/2023,Promotion,Engineering,Engineering,Platform,Platform,P2,P3,Software Engineer,Senior Software Engineer,nmalone@justkaizen.com,nmalone@justkaizen.com
acoleman@justkaizen.com,06/30/2024,Hire,,Engineering,,QA,,P3,,Senior QA Engineer,,jpearson@justkaizen.com
crubio@justkaizen.com,01/15/2024,Hire,,Engineering,,QA,,P2,,QA Engineer,,sdecker@justkaizen.com
jwilliams2@justkaizen.com,09/09/2024,Hire,,Engineering,,DevOps & SRE,,P3,,Senior Site Reliability Engineer,,nmalone@justkaizen.com
dcharles@justkaizen.com,01/11/2021,Hire,,Engineering,,AI/ML,,P1,,Associate AI/ML Engineer,,mgreen@justkaizen.com
jsolis@justkaizen.com,04/01/2021,Hire,,Engineering,,AI/ML,,P2,,AI/ML Engineer,,ccollins@justkaizen.com
mtravis@justkaizen.com,03/14/2022,Hire,,Engineering,,AI/ML,,P3,,Senior AI/ML Engineer,,nwilson@justkaizen.com
kdodson@justkaizen.com,12/06/2021,Hire,,Engineering,,QA,,P2,,QA Engineer,,tellis@justkaizen.com
ssalazar@justkaizen.com,09/07/2022,Hire,,Engineering,,Data Engineering,,P2,,Data Engineer,,cphillips@justkaizen.com
nwagner@justkaizen.com,03/31/2022,Hire,,Engineering,,Developer Experience,,P3,,Senior DevEx Engineer,,bdudley@justkaizen.com
skelley@justkaizen.com,12/26/2018,Hire,,Engineering,,Platform,,P1,,Associate Software Engineer,,rlee@justkaizen.com
smanning@justkaizen.com,11/05/2019,Hire,,Engineering,,Developer Experience,,P2,,DevEx Engineer,,jcarpenter@justkaizen.com
smanning@justkaizen.com,07/14/2022,Promotion,Engineering,Engineering,Developer Experience,Developer Experience,P1,P2,Associate DevEx Engineer,DevEx Engineer,jcarpenter@justkaizen.com,jcarpenter@justkaizen.com
jgreen@justkaizen.com,09/11/2020,Hire,,Engineering,,DevOps & SRE,,P2,,Site Reliability Engineer,,sedwards@justkaizen.com
dwalsh@justkaizen.com,02/15/2020,Hire,,Engineering,,QA,,P3,,Senior QA Engineer,,wsimpson@justkaizen.com
rboyd@justkaizen.com,04/17/2020,Hire,,Engineering,,Platform,,P1,,Associate Software Engineer,,revans@justkaizen.com
lhill@justkaizen.com,08/13/2019,Hire,,Engineering,,Developer Experience,,P3,,Senior DevEx Engineer,,cpierce@justkaizen.com
bmitchell@justkaizen.com,10/07/2021,Hire,,Engineering,,AI/ML,,P1,,Associate AI/ML Engineer,,jadkins@justkaizen.com
dflores@justkaizen.com,04/26/2023,Hire,,Engineering,,Developer Experience,,P1,,Associate DevEx Engineer,,jsoto@justkaizen.com
jtaylor@justkaizen.com,02/23/2021,Hire,,Engineering,,Developer Experience,,P2,,DevEx Engineer,,nedwards@justkaizen.com
dbenson@justkaizen.com,02/17/2024,Hire,,Engineering,,Platform,,P3,,Senior Software Engineer,,bdudley@justkaizen.com
mbrown@justkaizen.com,12/01/2022,Hire,,Engineering,,AI/ML,,P2,,AI/ML Engineer,,mfoster@justkaizen.com
jdaniels@justkaizen.com,10/04/2022,Hire,,Engineering,,Data Engineering,,P1,,Associate Data Engineer,,awise@justkaizen.com
jclark2@justkaizen.com,09/09/2022,Hire,,Engineering,,Data Engineering,,P3,,Senior Data Engineer,,fwright@justkaizen.com
jstein@justkaizen.com,11/04/2022,Hire,,Engineering,,Security,,P2,,Security Engineer,,lhill@justkaizen.com
ldominguez@justkaizen.com,01/31/2025,Hire,,Engineering,,Infrastructure,,P2,,Infrastructure Engineer,,jcohen@justkaizen.com
scannon@justkaizen.com,07/15/2021,Hire,,Engineering,,AI/ML,,P3,,Senior AI/ML Engineer,,pharris@justkaizen.com
jsmith2@justkaizen.com,12/22/2020,Hire,,Engineering,,Platform,,P2,,Software Engineer,,rkeith@justkaizen.com
jsmith2@justkaizen.com,01/04/2023,Promotion,Engineering,Engineering,Platform,Platform,P1,P2,Associate Software Engineer,Software Engineer,rkeith@justkaizen.com,rkeith@justkaizen.com
gmolina@justkaizen.com,02/07/2025,Hire,,Engineering,,Infrastructure,,P2,,Infrastructure Engineer,,ssanchez@justkaizen.com
sashley@justkaizen.com,02/13/2025,Hire,,Engineering,,Security,,P2,,Security Engineer,,tellis@justkaizen.com
jadkins2@justkaizen.com,12/31/2020,Hire,,Engineering,,Developer Experience,,P3,,Senior DevEx Engineer,,crobinson@justkaizen.com
jmorrison@justkaizen.com,01/10/2025,Hire,,Engineering,,Infrastructure,,P2,,Infrastructure Engineer,,mfoster@justkaizen.com
drobinson2@justkaizen.com,01/28/2025,Hire,,Engineering,,Data Engineering,,P3,,Senior Data Engineer,,jpennington@justkaizen.com
jjohnson2@justkaizen.com,07/23/2021,Hire,,Engineering,,Security,,P2,,Security Engineer,,zrice@justkaizen.com
gshelton@justkaizen.com,08/01/2021,Hire,,Engineering,,Platform,,P2,,Software Engineer,,ljackson@justkaizen.com
gshelton@justkaizen.com,04/18/2023,Promotion,Engineering,Engineering,Platform,Platform,P1,P2,Associate Software Engineer,Software Engineer,ljackson@justkaizen.com,ljackson@justkaizen.com
jmartin@justkaizen.com,02/24/2020,Hire,,Engineering,,AI/ML,,P3,,Senior AI/ML Engineer,,areynolds@justkaizen.com
janderson@justkaizen.com,07/30/2021,Hire,,Engineering,,AI/ML,,P2,,AI/ML Engineer,,tellis@justkaizen.com
mjohnson2@justkaizen.com,03/15/2021,Hire,,Engineering,,Data Engineering,,P2,,Data Engineer,,tellis@justkaizen.com
jelliott@justkaizen.com,05/18/2022,Hire,,Engineering,,Data Engineering,,P3,,Senior Data Engineer,,sjohnson@justkaizen.com
aday@justkaizen.com,12/22/2024,Hire,,Engineering,,QA,,P1,,Associate QA Engineer,,sclark@justkaizen.com
cmurray@justkaizen.com,06/14/2023,Hire,,Engineering,,Platform,,P2,,Software Engineer,,sgarrison@justkaizen.com
agray@justkaizen.com,09/22/2022,Hire,,Engineering,,Data Engineering,,P3,,Senior Data Engineer,,ddavenport@justkaizen.com
dmurphy@justkaizen.com,09/17/2021,Hire,,Engineering,,Data Engineering,,P3,,Senior Data Engineer,,areynolds@justkaizen.com
pgray@justkaizen.com,05/07/2024,Hire,,Engineering,,Platform,,P1,,Associate Software Engineer,,ahall@justkaizen.com
pdecker@justkaizen.com,08/26/2021,Hire,,Engineering,,Platform,,P2,,Software Engineer,,zrice@justkaizen.com
dmiller@justkaizen.com,08/17/2022,Hire,,Engineering,,Security,,P2,,Security Engineer,,jray@justkaizen.com
aryan@justkaizen.com,05/12/2020,Hire,,Engineering,,AI/ML,,P5,,Principal AI/ML Engineer,,mmartinez@justkaizen.com
aryan@justkaizen.com,12/02/2021,Promotion,Engineering,Engineering,AI/ML,AI/ML,P3,P4,Senior AI/ML Engineer,Staff AI/ML Engineer,mmartinez@justkaizen.com,mmartinez@justkaizen.com
aryan@justkaizen.com,07/03/2023,Promotion,Engineering,Engineering,AI/ML,AI/ML,P4,P5,Staff AI/ML Engineer,Principal AI/ML Engineer,mmartinez@justkaizen.com,mmartinez@justkaizen.com
zbell@justkaizen.com,04/20/2022,Hire,,Engineering,,Platform,,P5,,Principal Software Engineer,,mkerr@justkaizen.com
zbell@justkaizen.com,10/16/2023,Promotion,Engineering,Engineering,Platform,Platform,P4,P5,Staff Software Engineer,Principal Software Engineer,mkerr@justkaizen.com,mkerr@justkaizen.com
mharrington@justkaizen.com,12/16/2019,Hire,,Engineering,,QA,,P5,,Principal QA Engineer,,dmartinez2@justkaizen.com
mwebster@justkaizen.com,06/06/2021,Hire,,Engineering,,AI/ML,,P4,,Staff AI/ML Engineer,,rhughes@justkaizen.com
tgonzalez@justkaizen.com,04/22/2022,Hire,,Engineering,,AI/ML,,P4,,Staff AI/ML Engineer,,ccox@justkaizen.com
tgonzalez@justkaizen.com,09/07/2022,Promotion,Engineering,Engineering,AI/ML,AI/ML,P2,P3,AI/ML Engineer,Senior AI/ML Engineer,ccox@justkaizen.com,ccox@justkaizen.com
tgonzalez@justkaizen.com,03/07/2023,Promotion,Engineering,Engineering,AI/ML,AI/ML,P3,P4,Senior AI/ML Engineer,Staff AI/ML Engineer,ccox@justkaizen.com,ccox@justkaizen.com
ahernandez@justkaizen.com,02/23/2025,Hire,,Engineering,,Data Engineering,,P5,,Principal Data Engineer,,mkerr@justkaizen.com
bcaldwell@justkaizen.com,05/13/2024,Hire,,Engineering,,Platform,,P5,,Principal Software Engineer,,mmartinez@justkaizen.com
jrobinson2@justkaizen.com,11/03/2024,Hire,,Engineering,,Developer Experience,,P4,,Staff DevEx Engineer,,tsanders@justkaizen.com
mwang@justkaizen.com,07/18/2021,Hire,,Engineering,,Developer Experience,,P6,,Distinguished DevEx Engineer,,rsanchez@justkaizen.com
clawson@justkaizen.com,12/18/2023,Hire,,Engineering,,DevOps & SRE,,P4,,Staff Site Reliability Engineer,,aryan@justkaizen.com
clawson@justkaizen.com,04/22/2024,Promotion,Engineering,Engineering,DevOps & SRE,DevOps & SRE,P2,P3,Site Reliability Engineer,Senior Site Reliability Engineer,aryan@justkaizen.com,aryan@justkaizen.com
clawson@justkaizen.com,09/15/2024,Promotion,Engineering,Engineering,DevOps & SRE,DevOps & SRE,P3,P4,Senior Site Reliability Engineer,Staff Site Reliability Engineer,aryan@justkaizen.com,aryan@justkaizen.com
nwilson@justkaizen.com,03/29/2022,Hire,,Engineering,,Infrastructure,,P4,,Staff Infrastructure Engineer,,mbrewer@justkaizen.com
soconnell@justkaizen.com,05/12/2020,Hire,,Engineering,,Platform,,P5,,Principal Software Engineer,,mwang@justkaizen.com
bjohnson@justkaizen.com,06/07/2021,Hire,,Engineering,,Security,,P4,,Staff Security Engineer,,mhenry@justkaizen.com
bjohnson@justkaizen.com,04/23/2023,Promotion,Engineering,Engineering,Security,Security,P3,P4,Senior Security Engineer,Staff Security Engineer,mhenry@justkaizen.com,mhenry@justkaizen.com
ebyrd@justkaizen.com,03/02/2022,Hire,,Engineering,,Developer Experience,,P4,,Staff DevEx Engineer,,jnelson@justkaizen.com
ebyrd@justkaizen.com,03/08/2023,Promotion,Engineering,Engineering,Developer Experience,Developer Experience,P2,P3,DevEx Engineer,Senior DevEx Engineer,jnelson@justkaizen.com,jnelson@justkaizen.com
ebyrd@justkaizen.com,02/02/2024,Promotion,Engineering,Engineering,Developer Experience,Developer Experience,P3,P4,Senior DevEx Engineer,Staff DevEx Engineer,jnelson@justkaizen.com,jnelson@justkaizen.com
tsanders@justkaizen.com,04/09/2020,Hire,,Engineering,,Security,,P5,,Principal Security Engineer,,dmartinez2@justkaizen.com
tsanders@justkaizen.com,12/21/2021,Promotion,Engineering,Engineering,Security,Security,P3,P4,Senior Security Engineer,Staff Security Engineer,dmartinez2@justkaizen.com,dmartinez2@justkaizen.com
tsanders@justkaizen.com,06/18/2023,Promotion,Engineering,Engineering,Security,Security,P4,P5,Staff Security Engineer,Principal Security Engineer,dmartinez2@justkaizen.com,dmartinez2@justkaizen.com
jjones2@justkaizen.com,03/11/2024,Hire,,Engineering,,Data Engineering,,P4,,Staff Data Engineer,,jnelson@justkaizen.com
mburton@justkaizen.com,06/19/2020,Hire,,Engineering,,Infrastructure,,P4,,Staff Infrastructure Engineer,,aryan@justkaizen.com
bbarton@justkaizen.com,03/23/2022,Hire,,Engineering,,Platform,,P4,,Staff Software Engineer,,mgraham@justkaizen.com
bbarton@justkaizen.com,08/23/2023,Promotion,Engineering,Engineering,Platform,Platform,P3,P4,Senior Software Engineer,Staff Software Engineer,mgraham@justkaizen.com,mgraham@justkaizen.com
sburke@justkaizen.com,07/26/2022,Hire,,Engineering,,Data Engineering,,P4,,Staff Data Engineer,,ccox@justkaizen.com
briggs@justkaizen.com,09/29/2021,Hire,,Engineering,,AI/ML,,P4,,Staff AI/ML Engineer,,jjohnson3@justkaizen.com
rreed@justkaizen.com,06/26/2022,Hire,,Engineering,,AI/ML,,P4,,Staff AI/ML Engineer,,mbrewer@justkaizen.com
rreed@justkaizen.com,10/18/2023,Promotion,Engineering,Engineering,AI/ML,AI/ML,P3,P4,Senior AI/ML Engineer,Staff AI/ML Engineer,mbrewer@justkaizen.com,mbrewer@justkaizen.com
jwood@justkaizen.com,01/24/2020,Hire,,Engineering,,DevOps & SRE,,P5,,Principal Site Reliability Engineer,,mwang@justkaizen.com
jwood@justkaizen.com,11/11/2021,Promotion,Engineering,Engineering,DevOps & SRE,DevOps & SRE,P4,P5,Staff Site Reliability Engineer,Principal Site Reliability Engineer,mwang@justkaizen.com,mwang@justkaizen.com
jpeterson@justkaizen.com,02/01/2025,Hire,,Engineering,,AI/ML,,P4,,Staff AI/ML Engineer,,privera@justkaizen.com
sshort@justkaizen.com,10/29/2022,Hire,,Engineering,,Platform,,P4,,Staff Software Engineer,,rmorales@justkaizen.com
ayu@justkaizen.com,10/01/2022,Hire,,Engineering,,AI/ML,,P4,,Staff AI/ML Engineer,,mgraham@justkaizen.com
ayu@justkaizen.com,06/29/2023,Promotion,Engineering,Engineering,AI/ML,AI/ML,P2,P3,AI/ML Engineer,Senior AI/ML Engineer,mgraham@justkaizen.com,mgraham@justkaizen.com
ayu@justkaizen.com,05/17/2024,Promotion,Engineering,Engineering,AI/ML,AI/ML,P3,P4,Senior AI/ML Engineer,Staff AI/ML Engineer,mgraham@justkaizen.com,mgraham@justkaizen.com
mpoole@justkaizen.com,01/25/2024,Hire,,Engineering,,Platform,,P4,,Staff Software Engineer,,khardy@justkaizen.com
