Question_ID,Reviewee_Email,Cycle_Name,Reviewer_Name,Reviewer_email,Reviewee_Name,Question,Score,Score_Description,Calibrated_Score,Calibrated_Score_Description,Response_Text,Response_Type
Q7ab0a05fb518,ctravis@justkaizen.com,2021 Mid-Year Review Cycle,April Hardin,ahardin@justkaizen.com,Chelsea Travis,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q4b6081064c88,canderson4@justkaizen.com,2021 Mid-Year Review Cycle,Travis Fry,tfry@justkaizen.com,Christina Anderson,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q736c73db461a,tbanks@justkaizen.com,2021 Mid-Year Review Cycle,Casey Watkins,cwatkins@justkaizen.com,Tyler Banks,Performance Category,1,1 - Outstanding, --, --, --,manager
Qe229640c5116,ebarker@justkaizen.com,2021 Mid-Year Review Cycle,Casey Watkins,cwatkins@justkaizen.com,Eric Barker,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q15e3667d5011,drodriguez@justkaizen.com,2021 Mid-Year Review Cycle,Cynthia Williams,cwilliams3@justkaizen.com,David Rodriguez,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Qa3a26833c4f0,asingleton2@justkaizen.com,2021 Mid-Year Review Cycle,Christopher Bennett,cbennett@justkaizen.com,Angela Singleton,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Qbe3dc70b3b25,smoore@justkaizen.com,2021 Mid-Year Review Cycle,Christopher Bennett,cbennett@justkaizen.com,Stacy Moore,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q664531268f45,jphillips2@justkaizen.com,2021 Mid-Year Review Cycle,Cynthia Williams,cwilliams3@justkaizen.com,Jeffrey Phillips,Performance Category,1,1 - Outstanding, --, --, --,manager
Q576043217055,tlawrence@justkaizen.com,2021 Mid-Year Review Cycle,Hailey Weaver,hweaver@justkaizen.com,Tracy Lawrence,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qb10d98ad14dc,sbarnes@justkaizen.com,2021 Mid-Year Review Cycle,Hailey Weaver,hweaver@justkaizen.com,Sabrina Barnes,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qd5f1f5351c66,vstanton@justkaizen.com,2021 Mid-Year Review Cycle,Alyssa Lee,alee2@justkaizen.com,Victoria Stanton,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q518063e44827,jhernandez3@justkaizen.com,2021 Mid-Year Review Cycle,Nicholas Walker,nwalker@justkaizen.com,Jennifer Hernandez,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Q15dda9088206,tbuckley@justkaizen.com,2021 Mid-Year Review Cycle,Victoria Stanton,vstanton@justkaizen.com,Todd Buckley,Performance Category,5,5 - Does Not Meet Expectations, --, --, --,manager
Qc7132c93d416,rturner@justkaizen.com,2021 Mid-Year Review Cycle,Debbie Dawson,ddawson@justkaizen.com,Ruth Turner,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q8c99504500b7,jbrewer@justkaizen.com,2021 Mid-Year Review Cycle,Thomas Jones,tjones6@justkaizen.com,Jason Brewer,Performance Category,1,1 - Outstanding, --, --, --,manager
Qb9ca1364f65c,srobertson@justkaizen.com,2021 Mid-Year Review Cycle,Christopher Collins,ccollins2@justkaizen.com,Samantha Robertson,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q87662e212de2,alee2@justkaizen.com,2021 Mid-Year Review Cycle,Yolanda Green,ygreen@justkaizen.com,Alyssa Lee,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q40466fb34ef7,dcolon@justkaizen.com,2021 Mid-Year Review Cycle,Christopher Collins,ccollins2@justkaizen.com,Donald Colon,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qdd45330b536a,jbailey2@justkaizen.com,2021 Mid-Year Review Cycle,Ashley Lee,alee3@justkaizen.com,Jamie Bailey,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q17aa4663a1a2,jgarcia2@justkaizen.com,2021 Mid-Year Review Cycle,Patricia Smith,psmith2@justkaizen.com,Jennifer Garcia,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qc6a1aa0a8a28,ddawson@justkaizen.com,2021 Mid-Year Review Cycle,Andrew Erickson,aerickson@justkaizen.com,Debbie Dawson,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q3a9dcd4c682d,strujillo@justkaizen.com,2021 Mid-Year Review Cycle,Ashley Lee,alee3@justkaizen.com,Stephanie Trujillo,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q41c27544c56e,rgreene@justkaizen.com,2021 Mid-Year Review Cycle,Ashley Lee,alee3@justkaizen.com,Robert Greene,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q05754d1d900b,swalter@justkaizen.com,2021 Mid-Year Review Cycle,Richard Freeman,rfreeman@justkaizen.com,Sara Walter,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qf0a3eb0a1122,cgreen@justkaizen.com,2021 Mid-Year Review Cycle,Gabriela Davis,gdavis@justkaizen.com,Carl Green,Performance Category,1,1 - Outstanding, --, --, --,manager
Q49d9fcacf621,gdavis@justkaizen.com,2021 Mid-Year Review Cycle,Grant Valenzuela,gvalenzuela@justkaizen.com,Gabriela Davis,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q7573a4dee3bd,scowan@justkaizen.com,2021 Mid-Year Review Cycle,Jake Smith,jsmith6@justkaizen.com,Stephen Cowan,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qcf6274b8a688,crichardson@justkaizen.com,2021 Mid-Year Review Cycle,Nicholas Anderson,nanderson@justkaizen.com,Caroline Richardson,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q67703324d1ec,arodriguez@justkaizen.com,2021 Mid-Year Review Cycle,Jason Garza,jgarza@justkaizen.com,Ashley Rodriguez,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q485f861d8b2e,cgonzalez@justkaizen.com,2021 Mid-Year Review Cycle,Victoria Brown,vbrown2@justkaizen.com,Christina Gonzalez,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q7dfe40209cf1,kclark@justkaizen.com,2021 Mid-Year Review Cycle,Lisa Johns,ljohns@justkaizen.com,Kathleen Clark,Performance Category,5,5 - Does Not Meet Expectations, --, --, --,manager
Qafca9f4bdced,jhall@justkaizen.com,2021 Mid-Year Review Cycle,Judy Solis,jsolis2@justkaizen.com,Jonathan Hall,Performance Category,1,1 - Outstanding, --, --, --,manager
Qb700ac5247e7,dsolis@justkaizen.com,2021 Mid-Year Review Cycle,Megan Cruz,mcruz@justkaizen.com,Donna Solis,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Qac72a115fe6a,jgarza@justkaizen.com,2021 Mid-Year Review Cycle,Tami Rodriguez,trodriguez3@justkaizen.com,Jason Garza,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Q8bd13a7e6cc8,rgregory@justkaizen.com,2021 Mid-Year Review Cycle,Tami Rodriguez,trodriguez3@justkaizen.com,Rebekah Gregory,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q8c6ddb7d6c16,trodriguez3@justkaizen.com,2021 Mid-Year Review Cycle,Michael Morgan,mmorgan@justkaizen.com,Tami Rodriguez,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Qb06759ec5c2d,kclark2@justkaizen.com,2021 Mid-Year Review Cycle,Thomas Sandoval,tsandoval@justkaizen.com,Katie Clark,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q99013f6d66f8,amartin2@justkaizen.com,2021 Mid-Year Review Cycle,Tara Long,tlong@justkaizen.com,Amber Martin,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Qca3a93b167bc,jharrington@justkaizen.com,2021 Mid-Year Review Cycle,Peter Walker,pwalker@justkaizen.com,Joyce Harrington,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q0fac09e362fa,landrade@justkaizen.com,2021 Mid-Year Review Cycle,Kathy Cruz,kcruz@justkaizen.com,Lindsay Andrade,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qf435773305c8,vsantos@justkaizen.com,2021 Mid-Year Review Cycle,Haley Chambers,hchambers@justkaizen.com,Vicki Santos,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Qddb3e0acf7db,athomas@justkaizen.com,2021 Mid-Year Review Cycle,Heather Bowers,hbowers@justkaizen.com,Alexander Thomas,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Qd0c3ae8e9e74,bparrish@justkaizen.com,2021 Mid-Year Review Cycle,John Duncan,jduncan@justkaizen.com,Brian Parrish,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Q3798f6033296,jfrye@justkaizen.com,2021 Mid-Year Review Cycle,Brent Randolph,brandolph@justkaizen.com,Jasmine Frye,Performance Category,5,5 - Does Not Meet Expectations, --, --, --,manager
Q5c43e1a0e395,doliver@justkaizen.com,2021 Mid-Year Review Cycle,Kayla Bennett,kbennett@justkaizen.com,Danielle Oliver,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q5c433d2f16eb,cfleming@justkaizen.com,2021 Mid-Year Review Cycle,Emily Robinson,erobinson@justkaizen.com,Cassandra Fleming,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Qf42fb2b2d921,eward2@justkaizen.com,2021 Mid-Year Review Cycle,Kerry Barajas,kbarajas@justkaizen.com,Evelyn Ward,Performance Category,5,5 - Does Not Meet Expectations, --, --, --,manager
Q95cfc1db5c1f,asantiago@justkaizen.com,2021 Mid-Year Review Cycle,Patricia Hancock,phancock2@justkaizen.com,Austin Santiago,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qbc87fca3ef75,mcase@justkaizen.com,2021 Mid-Year Review Cycle,Robert Grant,rgrant2@justkaizen.com,Matthew Case,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Q6abf30007b8d,bmyers@justkaizen.com,2021 Mid-Year Review Cycle,Kevin Haynes,khaynes2@justkaizen.com,Brandy Myers,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qb609bf3514ff,tthomas@justkaizen.com,2021 Mid-Year Review Cycle,Kevin Haynes,khaynes2@justkaizen.com,Tyler Thomas,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q77d1ade40ef3,adavis@justkaizen.com,2021 Year-End Review Cycle,George Shelton,gshelton@justkaizen.com,Anna Davis,Performance Category,1,1 - Outstanding, --, --, --,manager
Qcbdb709755b8,ahall@justkaizen.com,2021 Year-End Review Cycle,Jared Martin,jmartin@justkaizen.com,Angela Hall,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qba0715172120,mlynch@justkaizen.com,2021 Year-End Review Cycle,Zachary Hicks,zhicks@justkaizen.com,Maria Lynch,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qc85bb627d83c,jcohen@justkaizen.com,2021 Year-End Review Cycle,Lauren Kennedy,lkennedy@justkaizen.com,Justin Cohen,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q48897b760407,zhicks@justkaizen.com,2021 Year-End Review Cycle,Jeffrey Carpenter,jcarpenter@justkaizen.com,Zachary Hicks,Performance Category,1,1 - Outstanding, --, --, --,manager
Q8091eba986c4,rhenderson@justkaizen.com,2021 Year-End Review Cycle,Robert Ramirez,rramirez@justkaizen.com,Rebecca Henderson,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qdfa269850c98,wvalencia@justkaizen.com,2021 Year-End Review Cycle,Alexander Gonzalez,agonzalez@justkaizen.com,Wesley Valencia,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qbeb91e240737,ale@justkaizen.com,2021 Year-End Review Cycle,Richard Moreno,rmoreno@justkaizen.com,Alexandra Le,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Qfd93b829de44,pryan@justkaizen.com,2021 Year-End Review Cycle,Joshua Pennington,jpennington@justkaizen.com,Phillip Ryan,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q0760c18d12d0,anguyen@justkaizen.com,2021 Year-End Review Cycle,Justin Cohen,jcohen@justkaizen.com,April Nguyen,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qf42dd28c48cb,jblair@justkaizen.com,2021 Year-End Review Cycle,Danielle Walsh,dwalsh@justkaizen.com,Joshua Blair,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q137c87bfdecf,awelch@justkaizen.com,2021 Year-End Review Cycle,Shawn Decker,sdecker@justkaizen.com,Andrea Welch,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qf4badc4c277c,tduncan@justkaizen.com,2021 Year-End Review Cycle,Jason Adkins,jadkins2@justkaizen.com,Timothy Duncan,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q8fc0bc22f9e7,bjordan@justkaizen.com,2021 Year-End Review Cycle,Jeremy Callahan,jcallahan@justkaizen.com,Brent Jordan,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qdd75cc528fad,jowens@justkaizen.com,2021 Year-End Review Cycle,John Pierce,jpierce@justkaizen.com,Jessica Owens,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Qd62248a4c022,mnunez@justkaizen.com,2021 Year-End Review Cycle,Jeremy Callahan,jcallahan@justkaizen.com,Monica Nunez,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qe75eb576c3a3,jgalloway@justkaizen.com,2021 Year-End Review Cycle,Larry Dixon,ldixon@justkaizen.com,Jamie Galloway,Performance Category,5,5 - Does Not Meet Expectations, --, --, --,manager
Qdc7f072c1ae4,dbowers@justkaizen.com,2021 Year-End Review Cycle,Joshua Gutierrez,jgutierrez@justkaizen.com,Deborah Bowers,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qf9a2ca4305e3,blopez@justkaizen.com,2021 Year-End Review Cycle,Cody Robinson,crobinson@justkaizen.com,Bobby Lopez,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q108a5e38a548,jsilva@justkaizen.com,2021 Year-End Review Cycle,Richard Weber,rweber@justkaizen.com,Jennifer Silva,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qc83e69e9fd88,kdonovan@justkaizen.com,2021 Year-End Review Cycle,Martin Ross,mross@justkaizen.com,Kelly Donovan,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q65e19be4dc21,cmoran@justkaizen.com,2021 Year-End Review Cycle,Richard Weber,rweber@justkaizen.com,Christina Moran,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q1b0dd7f86d4d,zferrell@justkaizen.com,2021 Year-End Review Cycle,Debra Christian,dchristian@justkaizen.com,Zachary Ferrell,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qccf027a79dd0,raguilar@justkaizen.com,2021 Year-End Review Cycle,Brandon Walker,bwalker2@justkaizen.com,Ruben Aguilar,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Q10d1a2ec4c9d,enolan@justkaizen.com,2021 Year-End Review Cycle,Daniel Graham,dgraham@justkaizen.com,Elizabeth Nolan,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q5f393f99b509,sclark@justkaizen.com,2021 Year-End Review Cycle,Christopher Phillips,cphillips@justkaizen.com,Steven Clark,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q68dbab92a746,cspears@justkaizen.com,2021 Year-End Review Cycle,Samuel Jones,sjones2@justkaizen.com,Christopher Spears,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qb313599d0fa2,ggalvan@justkaizen.com,2021 Year-End Review Cycle,Christopher Pierce,cpierce@justkaizen.com,Gary Galvan,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Qaa8caf313919,sgarrison@justkaizen.com,2021 Year-End Review Cycle,Thomas Romero,tromero@justkaizen.com,Shane Garrison,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q2b8abfb72ae0,wramirez@justkaizen.com,2021 Year-End Review Cycle,Brandon Walker,bwalker2@justkaizen.com,Walter Ramirez,Performance Category,1,1 - Outstanding, --, --, --,manager
Q3d33d26331ad,wwhite@justkaizen.com,2021 Year-End Review Cycle,Crystal Roberts,croberts@justkaizen.com,Wesley White,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q851154f9cee3,bhamilton@justkaizen.com,2021 Year-End Review Cycle,Sandra Warner,swarner@justkaizen.com,Brian Hamilton,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Qef6766e91bd9,ldixon@justkaizen.com,2021 Year-End Review Cycle,Brandon Walker,bwalker2@justkaizen.com,Larry Dixon,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Qc491e247ae77,dmarshall@justkaizen.com,2021 Year-End Review Cycle,Paul Carroll,pcarroll@justkaizen.com,Diana Marshall,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q9f0074926336,jlewis3@justkaizen.com,2021 Year-End Review Cycle,Madison Poole,mpoole@justkaizen.com,Jessica Lewis,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Q830d63e6ec3a,arobertson@justkaizen.com,2021 Year-End Review Cycle,Brian Burton,bburton@justkaizen.com,Angela Robertson,Performance Category,1,1 - Outstanding, --, --, --,manager
Qc35677708b84,skelley@justkaizen.com,2021 Year-End Review Cycle,Rhonda Lee,rlee@justkaizen.com,Sandra Kelley,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qe5538d4f3fb3,smanning@justkaizen.com,2021 Year-End Review Cycle,Jeffrey Carpenter,jcarpenter@justkaizen.com,Steven Manning,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qd369a60c1c52,jgreen@justkaizen.com,2021 Year-End Review Cycle,Shawn Edwards,sedwards@justkaizen.com,John Green,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q92e0caaf603a,dwalsh@justkaizen.com,2021 Year-End Review Cycle,William Simpson,wsimpson@justkaizen.com,Danielle Walsh,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q247202cc6928,rboyd@justkaizen.com,2021 Year-End Review Cycle,Ruth Evans,revans@justkaizen.com,Ralph Boyd,Performance Category,1,1 - Outstanding, --, --, --,manager
Qf16fc64fcadc,lhill@justkaizen.com,2021 Year-End Review Cycle,Christopher Pierce,cpierce@justkaizen.com,Lori Hill,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qd66d156c6b97,jsmith2@justkaizen.com,2021 Year-End Review Cycle,Robert Keith,rkeith@justkaizen.com,Jamie Smith,Performance Category,5,5 - Does Not Meet Expectations, --, --, --,manager
Qd992ab54bc33,jmartin@justkaizen.com,2021 Year-End Review Cycle,Amanda Reynolds,areynolds@justkaizen.com,Jared Martin,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q46c493e8faba,aryan@justkaizen.com,2021 Year-End Review Cycle,Melissa Martinez,mmartinez@justkaizen.com,Alicia Ryan,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q3d54da8ed74a,mharrington@justkaizen.com,2021 Year-End Review Cycle,Donna Martinez,dmartinez2@justkaizen.com,Matthew Harrington,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qd9d813fd3bd6,soconnell@justkaizen.com,2021 Year-End Review Cycle,Melissa Wang,mwang@justkaizen.com,Sabrina Oconnell,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q0bed8becc454,tsanders@justkaizen.com,2021 Year-End Review Cycle,Donna Martinez,dmartinez2@justkaizen.com,Tyler Sanders,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q6f1ceddc69d4,jwood@justkaizen.com,2021 Year-End Review Cycle,Melissa Wang,mwang@justkaizen.com,Jeffrey Wood,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q0b4c6c5ce413,dmorton@justkaizen.com,2021 Year-End Review Cycle,Christine Lynch,clynch@justkaizen.com,Debra Morton,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q705527b94c7c,jbishop@justkaizen.com,2021 Year-End Review Cycle,Matthew Harrington,mharrington@justkaizen.com,Julie Bishop,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q589900df26ac,csalinas@justkaizen.com,2021 Year-End Review Cycle,Michael Graham,mgraham@justkaizen.com,Christy Salinas,Performance Category,3,3 - Strong Contributor, --, --, --,manager
